,timestamp,is_fix,gaze_smooth_x,gaze_smooth_y,gaze_raw_x,gaze_raw_y,lefteye_smooth_x,lefteye_smooth_y,lefteye_raw_x,lefteye_raw_y,lefteye_psize,lefteye_p_x,lefteye_p_y,righteye_smooth_x,righteye_smooth_y,righteye_raw_x,righteye_raw_y,righteye_psize,righteye_p_x,righteye_p_y
117,2023-01-17 20:22:14.623,True,1511.832,636.0899,1447.7637,683.0686,1508.9237,672.1349,1465.1492,692.4568,36.2688,0.3533,0.4787,1428.8861,667.9948,1430.3781,673.6804,32.9512,0.6,0.5022
118,2023-01-17 20:22:14.656,True,1504.6144,636.34,1516.7917,575.3978,0.0,0.0,0.0,0.0,36.6054,0.3531,0.4785,1458.3152,637.0076,1516.7917,575.3978,33.3564,0.5998,0.5019
119,2023-01-17 20:22:14.689,True,1500.8694,639.2313,1449.4895,677.5234,1498.1071,671.9822,1456.4408,670.7079,36.3484,0.353,0.4779,1454.4497,648.8353,1442.5383,684.339,33.2173,0.5998,0.5016
120,2023-01-17 20:22:14.722,True,1497.187,641.8969,1450.9586,680.0396,1492.4459,677.7856,1466.2122,705.3577,36.565,0.353,0.4774,1450.7096,650.0151,1435.7051,654.7216,33.3832,0.5997,0.5007
121,2023-01-17 20:22:14.755,True,1493.5819,644.4304,1447.2058,692.0521,1488.009,685.3687,1464.0493,728.1157,36.5985,0.3529,0.4763,1447.2614,651.0316,1430.3623,655.9885,33.14,0.5997,0.4997
122,2023-01-17 20:22:14.789,True,1487.9313,646.0501,1375.2065,743.4069,1374.1158,777.9816,1374.1158,777.9816,36.6484,0.3518,0.4761,1436.7681,659.5723,1376.2972,708.8321,32.8175,0.5983,0.4996
123,2023-01-17 20:22:14.823,False,1372.5925,763.1445,1355.6902,758.3903,1349.9331,803.4727,1349.9331,803.4727,36.6649,0.3512,0.4756,1426.7775,666.7099,1361.4471,713.3079,33.221,0.598,0.4992
124,2023-01-17 20:22:14.856,False,1385.4271,721.042,1359.9906,713.58,1346.0389,781.2298,1342.1548,759.0435,36.5795,0.3508,0.4754,1420.7344,667.0901,1377.8264,668.1163,33.0101,0.5978,0.4989
125,2023-01-17 20:22:14.890,False,1362.2615,750.7859,1343.3047,727.772,1339.1547,780.454,1325.4929,779.0248,36.7921,0.35,0.4757,1361.1163,676.5193,1361.1163,676.5193,32.6067,0.5973,0.4991
126,2023-01-17 20:22:14.922,False,1359.6006,742.7458,1358.1915,733.9183,1342.4142,781.8307,1352.2002,786.0345,36.3224,0.3493,0.4757,1364.1829,681.8022,1364.1829,681.8022,32.605,0.5966,0.4993
127,2023-01-17 20:22:14.956,False,1358.5431,742.2438,1365.0212,744.0649,1345.9224,784.3566,1359.7145,794.3477,36.4339,0.3484,0.4757,1367.2593,687.7998,1370.3279,693.7821,32.4237,0.5958,0.4989
128,2023-01-17 20:22:14.989,False,1352.673,723.3084,1229.1238,615.7268,1202.853,659.6371,1202.853,659.6371,37.0193,0.3454,0.4734,1329.8177,648.9845,1255.3945,571.8165,31.7169,0.593,0.4963
129,2023-01-17 20:22:15.022,False,922.451,297.5335,972.1375,261.5646,922.451,297.5335,922.451,297.5335,36.0047,0.3407,0.4676,1251.9933,542.0521,1021.8239,225.5958,30.8937,0.5874,0.4895
130,2023-01-17 20:22:15.056,False,1031.324,375.7915,964.5371,299.7068,924.719,303.9431,926.9811,310.3365,36.1275,0.3393,0.4665,1200.6664,489.9229,1002.0932,289.0772,31.7313,0.586,0.4888
131,2023-01-17 20:22:15.089,False,983.6475,338.0546,979.209,256.4923,936.0923,300.4138,958.6831,293.3673,35.9925,0.338,0.4659,999.7349,219.6173,999.7349,219.6173,31.1867,0.5847,0.4871
132,2023-01-17 20:22:15.123,False,978.6276,330.5178,973.0773,313.8001,941.6208,300.5733,957.8273,301.0677,36.5113,0.3366,0.4654,988.3273,326.5325,988.3273,326.5325,32.2225,0.5834,0.4872
133,2023-01-17 20:22:15.156,False,977.1764,323.4973,975.6517,298.8826,943.8938,304.6259,952.4703,320.5473,36.3638,0.3355,0.4653,993.5869,301.8438,998.833,277.2179,31.4264,0.5824,0.4858
134,2023-01-17 20:22:15.189,False,978.5256,319.2435,946.4033,304.2088,927.3817,302.8387,927.3817,302.8387,36.4513,0.3342,0.4648,984.1686,303.0523,965.425,305.579,32.0866,0.5811,0.4854
135,2023-01-17 20:22:15.222,False,908.3754,281.2297,711.8502,291.2418,923.082,273.8433,923.082,273.8433,36.1801,0.3336,0.4644,862.1725,304.4354,500.6183,308.6403,31.2179,0.5805,0.4847
136,2023-01-17 20:22:15.255,False,921.8182,278.5189,941.7065,238.4082,921.8182,278.5189,920.5577,283.1825,35.8806,0.3331,0.464,881.8536,281.9236,962.8553,193.6338,30.1553,0.58,0.4835
137,2023-01-17 20:22:15.289,False,919.7594,282.6324,941.7118,288.5436,917.7059,286.7355,909.5396,303.0406,35.7057,0.3328,0.4638,973.884,274.0466,973.884,274.0466,30.8821,0.5798,0.4836
138,2023-01-17 20:22:15.322,False,930.3206,273.6472,939.4619,226.5904,916.9377,265.1259,914.7287,200.9147,34.6096,0.3323,0.4629,964.1952,252.2662,964.1952,252.2662,30.4985,0.5791,0.4829
139,2023-01-17 20:22:15.355,False,934.1827,268.5346,935.1182,269.9441,913.2459,275.184,898.847,315.1604,34.4249,0.3316,0.4638,967.7968,238.4794,971.3892,224.7278,30.8906,0.5786,0.4825
140,2023-01-17 20:22:15.389,False,933.1257,268.3187,933.6942,275.5233,914.4978,275.2529,920.8542,275.5833,33.5032,0.3312,0.4635,960.6852,250.8364,946.5342,275.4632,31.2472,0.5779,0.4829
141,2023-01-17 20:22:15.422,True,933.5185,268.0408,934.8621,278.2988,914.5476,277.4348,915.0049,290.0245,33.181,0.3307,0.4634,959.158,254.8354,954.7192,266.5731,31.1068,0.5776,0.4825
